Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
2.800000000000001793e-02,1.000126050183053117e+01,2.802752556244456072e-01,-1.158193357177602038e-09,0.000000000000000000e+00
2.900000000000001882e-02,1.000154755972592113e+01,3.107715128612901778e-01,-7.007172737971730921e-10,0.000000000000000000e+00
3.000000000000001971e-02,1.000186543430732122e+01,3.426787292371008542e-01,-6.615520545331886958e-10,0.000000000000000000e+00
3.100000000000002059e-02,1.000221553648404793e+01,3.759966830556356610e-01,-3.825271371835375400e-10,0.000000000000000000e+00
3.200000000000002148e-02,1.000259927694267148e+01,4.107251479368380642e-01,-5.202893587531467312e-10,0.000000000000000000e+00
3.300000000000002237e-02,1.000301806614230493e+01,4.468638927081373668e-01,-1.597662421159911810e-09,0.000000000000000000e+00
3.400000000000002326e-02,1.000347331430978848e+01,4.844126812937654125e-01,-2.586373466514544190e-09,0.000000000000000000e+00
3.500000000000002415e-02,1.000396643143475650e+01,5.233712725899838381e-01,-1.061279752422269179e-09,0.000000000000000000e+00
3.600000000000002504e-02,1.000449882726458206e+01,5.637394203401446813e-01,-2.847835760543883757e-09,0.000000000000000000e+00
3.700000000000002592e-02,1.000507191129919882e+01,6.055168730097474361e-01,-3.373000478735541423e-09,0.000000000000000000e+00
3.800000000000002681e-02,1.000568709278578794e+01,6.487033736503401427e-01,-2.938153830926470134e-09,0.000000000000000000e+00
3.900000000000002770e-02,1.000634578071333891e+01,6.932986597724798417e-01,-4.557398664064139588e-09,0.000000000000000000e+00
4.000000000000002859e-02,1.000704938380707709e+01,7.393024631992840545e-01,-4.988208960432770973e-09,0.000000000000000000e+00
4.100000000000002948e-02,1.000779931052274030e+01,7.867145099228256555e-01,-3.039119795482190217e-09,0.000000000000000000e+00
4.200000000000003036e-02,1.000859696904071683e+01,8.355345199537241863e-01,-1.383873643790975552e-09,0.000000000000000000e+00
4.300000000000003125e-02,1.000944376726002716e+01,8.857622071627290206e-01,-2.061136744797431383e-09,0.000000000000000000e+00
4.400000000000003214e-02,1.001034111279214578e+01,9.373972791260578585e-01,-1.597420424041719927e-09,0.000000000000000000e+00
4.500000000000003303e-02,1.001129039654776420e+01,9.897831388397931862e-01,-3.423669549655196677e-09,0.000000000000000000e+00
4.600000000000003392e-02,1.001229208758278766e+01,1.042263164551311405e+00,-5.726407370359505047e-09,0.000000000000000000e+00
4.700000000000003481e-02,1.001334627998699922e+01,1.094837018072470247e+00,-6.485742916958548458e-09,0.000000000000000000e+00
4.800000000000003569e-02,1.001445306751083919e+01,1.147504356088507871e+00,-6.462816779732946754e-09,0.000000000000000000e+00
4.900000000000003658e-02,1.001561254356026254e+01,1.200264830098013435e+00,-6.432928350566272054e-09,0.000000000000000000e+00
5.000000000000003747e-02,1.001682480119153773e+01,1.253118086355706096e+00,-3.006625829698933783e-09,0.000000000000000000e+00
5.100000000000003836e-02,1.001808993314038077e+01,1.306065334595633898e+00,-1.517810319287174969e-09,0.000000000000000000e+00
5.200000000000003925e-02,1.001940803400573365e+01,1.359107945590999789e+00,-4.585577568544262552e-09,0.000000000000000000e+00
5.300000000000004013e-02,1.002077919912441395e+01,1.412245807124328678e+00,-6.857082941499796664e-09,0.000000000000000000e+00
5.400000000000004102e-02,1.002220352372203926e+01,1.465478811402031400e+00,-5.583243771332824424e-09,0.000000000000000000e+00
5.500000000000004191e-02,1.002368110291741843e+01,1.518806854911381121e+00,-2.837384872968460422e-09,0.000000000000000000e+00
5.600000000000004280e-02,1.002521203172680231e+01,1.572229838276994141e+00,-2.494718726425039722e-10,0.000000000000000000e+00
5.700000000000004369e-02,1.002679640506798542e+01,1.625747666124553348e+00,-1.718932077245583417e-09,0.000000000000000000e+00
5.800000000000004458e-02,1.002843431776427607e+01,1.679360246940421186e+00,-8.686267381191057305e-10,0.000000000000000000e+00
5.900000000000004546e-02,1.003012586454832977e+01,1.733067492932632625e+00,-9.344267964195210718e-10,0.000000000000000000e+00
6.000000000000004635e-02,1.003187114006583691e+01,1.786869319899746289e+00,-4.949820445234501146e-09,0.000000000000000000e+00
6.100000000000004724e-02,1.003367023887908083e+01,1.840765647101178626e+00,-7.790328043945775885e-09,0.000000000000000000e+00
6.200000000000004813e-02,1.003552325547037682e+01,1.894756397124543579e+00,-8.782836179018731544e-09,0.000000000000000000e+00
6.300000000000004208e-02,1.003743028424536199e+01,1.948841495758871334e+00,-5.497944999905823504e-09,0.000000000000000000e+00
6.400000000000004297e-02,1.003939141953617487e+01,2.003020871869379604e+00,-7.977933909803871155e-09,0.000000000000000000e+00
6.500000000000004385e-02,1.004140675560450191e+01,2.057294457272803800e+00,-8.790527000149617654e-09,0.000000000000000000e+00
6.600000000000004474e-02,1.004347638664449782e+01,2.111662186617991654e+00,-3.765751319640012068e-09,0.000000000000000000e+00
6.700000000000004563e-02,1.004560040678559396e+01,2.166123997261508283e+00,-6.198632232665474892e-09,0.000000000000000000e+00
6.800000000000004652e-02,1.004777891009517710e+01,2.220679829148197726e+00,-1.212394467586563960e-08,0.000000000000000000e+00
6.900000000000004741e-02,1.005001199058115091e+01,2.275329624700127340e+00,-1.109723778617652958e-08,0.000000000000000000e+00
7.000000000000004829e-02,1.005229974219438738e+01,2.330073328694934887e+00,-1.540196781817986239e-08,0.000000000000000000e+00
7.100000000000004918e-02,1.005464225883105556e+01,2.384910888157848241e+00,-1.723345028480688167e-08,0.000000000000000000e+00
7.200000000000005007e-02,1.005703963433484738e+01,2.439842252251312793e+00,-1.286226848426220810e-08,0.000000000000000000e+00
7.300000000000005096e-02,1.005949196249908617e+01,2.494867372159462526e+00,-1.086236441682178179e-08,0.000000000000000000e+00
7.400000000000005185e-02,1.006199933706872507e+01,2.549986200985812967e+00,-1.177630173040377706e-08,0.000000000000000000e+00
7.500000000000005274e-02,1.006456185174224238e+01,2.605198693645620622e+00,-8.571357820537903010e-09,0.000000000000000000e+00
7.600000000000005362e-02,1.006717960017342683e+01,2.660504806762004293e+00,-8.198478647050526626e-09,0.000000000000000000e+00
7.700000000000005451e-02,1.006985267597306510e+01,2.715904498559855273e+00,-8.958890079535238038e-09,0.000000000000000000e+00
7.800000000000005540e-02,1.007258117271052100e+01,2.771397728768437041e+00,-3.840710278748068835e-09,0.000000000000000000e+00
7.900000000000005629e-02,1.007536518391521518e+01,2.826984458520431343e+00,-5.350027445452917444e-09,0.000000000000000000e+00
